id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
9.07435E+17,2841_Seattle Columbia cozy room,507841168,Serena,Columbia City,47.56127,-122.29411,Private room,60,10,3,0.26,3,266,3
9.07521E+17,Seattle Studio Near Pike Market,20493911,Kevin,Belltown,47.613514,-122.3452114,Entire home/apt,192,1,88,7.06,7,293,86
9.07556E+17,Lakeview Charm: Water | Space Needle | Fireworks,398317720,Joanne,Eastlake,47.6369559,-122.3268659,Entire home/apt,270,1,33,2.61,66,336,30
9.07627E+17,Ballard Brick Tudor • Fireplace • Dogs • Deck!,17013860,Sam,Phinney Ridge,47.6825053,-122.3657253,Entire home/apt,334,5,39,3.39,7,272,39
9.07629E+17,Fremont Townhome w/ Parking & Private Rooftop,19677326,Mazie,Fremont,47.6578212,-122.3506584,Entire home/apt,330,2,16,1.34,1,225,16
9.07922E+17,"Fremont Oasis, Updated and Close to Breweries",35917343,Kimberly,Fremont,47.66085301,-122.3661392,Entire home/apt,217,1,94,7.77,2,332,94
9.0803E+17,Raindrop Lane Belltown Condo - Space Needle View,72408204,Matt,Belltown,47.61778415,-122.346275,Entire home/apt,213,3,68,5.44,1,228,65
9.08276E+17,Cap Hill Comfort & Convenience,56356701,Kaili,Broadway,47.62671809,-122.3178482,Entire home/apt,125,30,4,0.43,1,98,4
9.0829E+17,"Charming, Sun-powered Backyard Getaway",191948770,Aaron,Mann,47.61276,-122.30113,Entire home/apt,92,2,10,0.79,1,4,9
9.08705E+17,Brand New Modern Lake Front Paradise | RV Parking,238425582,Allen Lu,Haller Lake,47.71745217,-122.3347737,Entire home/apt,504,2,22,1.78,27,257,21
9.09032E+17,Cozy 3b2b House Central Location/5 mins to UW,462796256,Ming,Bryant,47.674257,-122.2851245,Entire home/apt,300,1,7,0.6,25,155,7
9.09106E+17,2b1b Upper Unit Central Location/5 mins to UW,462796256,Ming,Bryant,47.674257,-122.2851245,Entire home/apt,213,1,14,1.13,25,155,13
9.09133E+17,1b1b Lower Suite Central Location/5 mins to UW,462796256,Ming,Bryant,47.674257,-122.2851245,Entire home/apt,162,1,9,0.72,25,159,8
9.09591E+17,Center UW Comfy Wood Floor (116),3074414,Melissa,University District,47.66163422,-122.3139977,Entire home/apt,121,30,0,,132,85,0
9.09604E+17,Studio apartment by university,59649774,Heather,University District,47.6590474,-122.3169128,Entire home/apt,100,1,2,0.16,1,42,1
9.10403E+17,3BR Townhouse in Seattle,5872728,Ben,Brighton,47.53457,-122.27919,Entire home/apt,,2,16,1.42,1,0,16
9.10899E+17,Simple & Bright Downtown Studio,43354200,Owais,Belltown,47.61529417,-122.3414208,Entire home/apt,130,2,83,7.03,1,122,83
9.11899E+17,Magnificent family-friendly 3BR in Magnolia!,9929496,Nick And Cristi,Lawton Park,47.65057,-122.38465,Entire home/apt,455,10,2,0.17,1,303,2
9.13272E+17,King Bed Garden Unit,399759096,Andrew,Mann,47.6083,-122.30275,Entire home/apt,117,1,47,4.16,5,2,47
9.13301E+17,Sound View Retreat,519898911,Barbara,Gatewood,47.54216,-122.38561,Entire home/apt,155,30,2,0.19,1,288,2
9.13737E+17,Luxury Seattle Vacation Rental w/ Fire Pit!,121688409,Evolve,Brighton,47.53446711,-122.2793745,Entire home/apt,178,2,12,1.08,47,326,12
9.14141E+17,Modern comfy suite with private entry,244600168,Victor,Rainier Beach,47.51761,-122.27214,Private room,82,1,28,2.35,2,21,28
9.14158E+17,2 Bedroom 2 bath in a Single Family House,520107912,Andy,Cedar Park,47.73296,-122.29147,Private room,138,2,23,1.89,1,27,23
9.14453E+17,Spacious 2 BR Condo in the Heart of the City,386420269,Kathryn And Mike,Belltown,47.61586,-122.34827,Entire home/apt,327,2,49,3.95,30,154,48
9.14536E+17,West Seattle Guest Studio,93689472,Jessica,Arbor Heights,47.51373,-122.37277,Entire home/apt,86,1,51,4.41,1,260,51
9.14596E+17,Marina House Unit A,520221406,Eldisa,Portage Bay,47.64346,-122.31663,Entire home/apt,255,2,53,4.37,2,46,53
9.1465E+17,Modern Townhome plus Studio Apartment,512825858,Dre,Minor,47.6098,-122.31402,Entire home/apt,286,2,16,1.45,15,28,16
9.14684E+17,Sleeping Uptown with a view!,520241527,Katrina,Lower Queen Anne,47.6193611,-122.3545826,Entire home/apt,165,1,9,0.78,1,21,9
9.14813E+17,"Charming, bright two-bedroom in North Beacon Hill",3025955,Lauren,North Beacon Hill,47.5867575,-122.312998,Entire home/apt,167,1,12,5.45,1,88,12
9.15104E+17,Sun-Filled Basement Apartment in West Seattle,1386135,Jessica,Genesee,47.56732,-122.3766,Entire home/apt,158,30,0,,1,142,0
9.15117E+17,Marina House Unit B,520221406,Eldisa,Portage Bay,47.64382984,-122.3163969,Entire home/apt,184,2,14,1.19,2,37,14
9.15177E+17,Backyard cottage retreat,4970133,Paula,Arbor Heights,47.517188,-122.3785518,Entire home/apt,114,28,7,0.65,1,290,7
9.15289E+17,Solar French/Cali Family House,520381030,Brad,Wallingford,47.66657,-122.33618,Entire home/apt,511,6,1,0.09,1,10,1
9.15383E+17,Charming Home in Magnolia w/Amazing Outdoor Space,25110157,Eva And Sid,Southeast Magnolia,47.6460457,-122.3849794,Entire home/apt,614,2,28,2.39,33,1,28
9.15388E+17,Serene Ballard Bliss! 3BR/2BA with Office + Garden,74522826,Iva,Loyal Heights,47.67844,-122.38062,Entire home/apt,293,2,54,4.35,1,260,52
9.15851E+17,Hygge House Seattle ~ Walkable Queen Anne!,520493511,Karen,Lower Queen Anne,47.6310719,-122.3630232,Entire home/apt,1131,3,3,0.6,1,332,3
9.16194E+17,Luxurious Waterfront Penthouse 2BR/2BA + Parking!,386420269,Kathryn And Mike,Pike-Market,47.6085,-122.34502,Entire home/apt,406,2,59,4.96,30,121,59
9.16248E+17,3b2.5b House in Ballard/10 mins to Green Lake,462796256,Ming,Whittier Heights,47.6903119,-122.366525,Entire home/apt,241,1,23,2.02,25,155,23
9.17018E+17,Brand New Townhome w/ Rooftop & Parking,144030162,Jacob,Whittier Heights,47.6867,-122.37474,Entire home/apt,138,2,29,3.03,1,263,29
9.17025E+17,Prime location w/ Private Parking & Rooftop Patio,5897944,Virginia,Minor,47.61328384,-122.3116631,Entire home/apt,257,2,41,3.44,1,129,41
9.17475E+17,6.Stunning Seattle Studio!,220390118,Sarom,First Hill,47.61189041,-122.3238635,Entire home/apt,,30,1,0.09,11,16,1
9.181E+17,King-size adjustable bed w 65” TV & workstation,141688566,Mt. Baker Home,Mount Baker,47.58349,-122.29634,Private room,62,1,6,0.49,4,67,5
9.18147E+17,"8BR/7Bath Mansion w/theater, fire pit, pool table",28420265,Sherry,Haller Lake,47.72371727,-122.3352663,Entire home/apt,,2,3,0.37,49,273,3
9.1829E+17,Newly Remodel 4B|2B Modern House | North Seattle,238425582,Allen Lu,Bitter Lake,47.7328207,-122.3502768,Entire home/apt,284,2,26,2.13,27,107,26
9.18765E+17,"99 Walk Score, Gym/Pool/Spa/Sauna/FreePark! ! !",36960707,Akash,Belltown,47.6149368,-122.347611,Entire home/apt,145,1,51,4.2,2,102,51
9.18992E+17,Luna Park Hill Room in West Seattle,60704884,Victor,North Admiral,47.57119,-122.37509,Private room,146,2,5,0.44,3,95,5
9.1902E+17,Curated MCM w/Private Yard. Labor Day Discount!,213655455,Anne,Pinehurst,47.72321537,-122.3145873,Entire home/apt,205,7,3,0.39,1,246,3
9.19056E+17,Capitol Hill Retreat,29666316,Mish,Stevens,47.62639304,-122.3002295,Entire home/apt,166,2,22,1.89,21,3,22
9.1912E+17,Brand New Apartment w/ A/C & 18 mins to Alki Beach,123468144,Wish,South Delridge,47.52210319,-122.3552647,Entire home/apt,199,1,3,0.25,16,284,3
9.19141E+17,*Pet Friendly* Spacious Retreat in West Seattle,42251951,Jake & Korie,Highland Park,47.5325779,-122.3531136,Entire home/apt,195,2,22,1.8,1,209,21
9.19228E+17,4 Beds Fremont Townhome with Rooftop Lake/Mtn View,458295751,Emma,Fremont,47.65743,-122.3505,Entire home/apt,401,3,22,1.84,11,135,22
9.19499E+17,Odin's Cozy 2 Bdr Lower Cottage,4668343,John,Rainier Beach,47.51031048,-122.2442804,Entire home/apt,110,3,14,1.25,3,296,14
9.1959E+17,Seattle Among The Trees: in Belltown w/Parking!,62466842,Lindsey,Belltown,47.6146088,-122.3481088,Entire home/apt,237,2,53,4.4,1,139,53
9.19666E+17,"""Extra Space"" guest room in Ballard",3696967,Ryan,Loyal Heights,47.68340168,-122.3826378,Private room,80,2,47,4.33,1,63,47
9.19793E+17,Moonbase - Beige Room,441357723,Patrycja,North Queen Anne,47.64397,-122.35225,Private room,,1,10,0.82,2,0,10
9.19818E+17,Moonbase - Green Room,441357723,Patrycja,East Queen Anne,47.64205,-122.35236,Private room,100,1,21,1.72,2,17,20
9.19831E+17,Seattle Leschi Craftsman,6916906,Caroline,Leschi,47.60745,-122.29265,Entire home/apt,400,2,13,1.25,1,167,13
9.19954E+17,Room 1 in large house in Magnolia,520524793,Jinfeng,Lawton Park,47.65870307,-122.3952653,Private room,49,30,1,0.1,1,58,1
9.20306E+17,Cozy Craftsman Cottage 10 minutes away from DT!,28420265,Sherry,Columbia City,47.57314,-122.29854,Entire home/apt,272,2,11,0.95,49,285,11
9.20396E+17,Studio apartment by university,154122497,Mia,University District,47.66013,-122.31809,Entire home/apt,100,1,2,0.24,1,124,2
9.20415E+17,"Modern, Cozy 2 bedroom Family Friendly Home.",114587410,Ryker,Sunset Hill,47.67295539,-122.4004497,Entire home/apt,215,1,52,4.44,7,241,52
9.20982E+17,The Corner Nest at Belltown,340706410,Vince,Belltown,47.61538444,-122.3474016,Entire home/apt,443,2,42,4.3,98,344,42
9.20988E+17,Comfy place in quiet Bryant hood (NE Seattle),102237042,Mike,Bryant,47.67232,-122.28718,Entire home/apt,119,2,23,2.23,3,284,23
9.2123E+17,Central Urban Oasis!,442423321,Cas,Roosevelt,47.68745419,-122.3092106,Entire home/apt,199,2,10,0.83,1,171,10
9.21891E+17,Chic Seattle home - mins to city,522020554,Santosh,North Beacon Hill,47.58689,-122.30974,Entire home/apt,,3,14,1.22,1,0,14
9.22023E+17,Seattle Charming Condo with KING Bed FREE Parking,120823400,Beatrice,Belltown,47.61420113,-122.3485078,Entire home/apt,246,2,53,4.54,1,312,53
9.22693E+17,Brand New Central Townhouse,4463912,Trevor,Atlantic,47.59749,-122.30929,Entire home/apt,207,5,5,0.5,1,249,5
9.23143E+17,Cozy Condo with Parking near Space Needle,487344448,Ricardo,East Queen Anne,47.62867,-122.34594,Entire home/apt,156,2,70,5.97,19,0,70
9.23937E+17,Incredible 1 Bedroom Guest Suite!,27568875,Isaiah,North Beacon Hill,47.58862007,-122.3160952,Entire home/apt,91,2,46,4.21,1,5,46
9.2395E+17,Spacious & Chic | Private Rooftop | 98 Walk Score,398317720,Joanne,Broadway,47.6174659,-122.3135689,Entire home/apt,320,1,39,3.25,66,319,39
9.24024E+17,2-Bed Full Kitchen PNW-Style Wallingford Basement,522605177,Colin,Wallingford,47.6627243,-122.3292387,Entire home/apt,199,3,3,0.67,1,90,3
9.24027E+17,Cozy Modern Guest Suite w/ Easy Access to Downtown,540193831,James & Jory,Wallingford,47.65177872,-122.3376838,Entire home/apt,133,1,43,5.4,1,170,43
9.24062E+17,UW Charming Blue Home |WS 97| 4 AC |Children Hops.,238425582,Allen Lu,University District,47.66864145,-122.3140727,Entire home/apt,,1,28,2.44,27,0,28
9.24344E+17,Seattle Space Needle View Lux Penthouse Cap Hill,23317615,Jeff,Broadway,47.61896,-122.32491,Entire home/apt,406,2,45,3.76,5,136,45
9.24538E+17,Green bell Skyway house (Upper Level),522224838,Thai,Rainier Beach,47.50978015,-122.2701795,Entire home/apt,275,2,2,0.17,2,320,2
9.24603E+17,Top of the Hill Nested Loft w/King Bed,505423742,James & Jeffry,Yesler Terrace,47.606585,-122.320415,Entire home/apt,145,1,53,4.56,25,255,53
9.24603E+17,Top of 1st Hill Clean Modern-AC-King Bed,505423742,James & Jeffry,Yesler Terrace,47.606585,-122.320415,Entire home/apt,153,1,79,6.57,25,244,79
9.24669E+17,Private North Seattle Studio,6556786,Chuck,Maple Leaf,47.6910783,-122.3281085,Entire home/apt,77,1,48,4.25,1,33,48
9.2467E+17,Capitol Hill Cutie,25061321,Alex & Jose,Stevens,47.62141,-122.30174,Entire home/apt,139,2,51,4.46,6,39,51
9.24691E+17,Light-filled New Ballard Townhome - 95 Walk Score,522773330,Kaylee,Adams,47.67049373,-122.3912604,Entire home/apt,283,2,45,3.82,1,43,45
9.24726E+17,Private Room in New Townhome Central District SEA,115305884,Devin,Atlantic,47.60034999,-122.3119813,Private room,110,2,40,3.95,1,33,40
9.24849E+17,Stunning Home in Queen Anne near Space Needle!,386420269,Kathryn And Mike,West Queen Anne,47.63278,-122.35831,Entire home/apt,327,2,34,2.85,30,175,34
9.24934E+17,1970s Getaway The Ballard Room,453353233,Thomas,Crown Hill,47.69982222,-122.373408,Private room,100,1,14,1.21,3,14,14
9.24939E+17,1970s Getaway The Crownhill Room,453353233,Thomas,Crown Hill,47.70004171,-122.3735282,Private room,94,1,6,0.54,3,20,6
9.25294E+17,Ballard Home Base - Comfy Modern House in Seattle,29413682,Karen,Loyal Heights,47.68180705,-122.3844944,Entire home/apt,313,2,21,2.23,1,283,21
9.25468E+17,Brand New 3B2B Townhome near SeaTac | Rooftop Deck,238425582,Allen Lu,South Park,47.52737,-122.31786,Entire home/apt,265,1,35,2.97,27,252,35
9.25512E+17,Spacious Home at Broadview Puget Sound,20420520,Jing,Broadview,47.72155,-122.35792,Entire home/apt,123,2,14,1.27,2,192,14
9.25549E+17,New Madison Luxury Townhome,247088829,Edward,Stevens,47.61734,-122.30743,Entire home/apt,400,2,9,0.78,6,207,9
9.25639E+17,Cute Cottage Near Everything/DT,28420265,Sherry,Fairmount Park,47.55730326,-122.3823336,Entire home/apt,228,30,17,1.44,49,273,17
9.25748E+17,4 Beds Townhome with Rooftop Lake & Mountain Views,458295751,Emma,Eastlake,47.63925,-122.32338,Entire home/apt,316,3,32,2.74,11,107,32
9.25753E+17,Spacious 2BR 2BA in Heart of Seattle! +Pool/Pkg,80333752,Ashley And Mike,Belltown,47.61556,-122.3484,Entire home/apt,391,2,37,3.18,36,138,37
9.26044E+17,"Waterfront Bliss, 2 BR Apt near Alki Beach",158715708,Valta,Alki,47.56748787,-122.4089073,Entire home/apt,,30,29,2.49,15,11,29
9.26063E+17,Cozy Cabin Retreat,146342020,Stacy,Arbor Heights,47.50513427,-122.3734369,Entire home/apt,128,2,15,1.3,1,330,15
9.2624E+17,Cozy Room near Lake Washington,25908242,Jingyu,Harrison/Denny-Blaine,47.61972991,-122.2874977,Private room,138,1,6,0.52,2,41,6
9.26401E+17,"The White House, West Seattle!",444069423,Claire,Riverview,47.55379302,-122.3592527,Entire home/apt,97,1,45,4.44,1,294,45
9.26753E+17,Cozy & Fun Getaway in Seattle,74456102,Susan,Minor,47.60502569,-122.304936,Entire home/apt,171,1,46,4.26,2,40,46
9.2695E+17,"Free Parking, AC, Washer, Pvt Entry | Llama Casa",180618307,Alan,East Queen Anne,47.63952131,-122.3434805,Entire home/apt,249,2,35,3.1,10,150,35
9.27378E+17,Cozy Bedroom Seattle,184675574,Anna,Bryant,47.66401,-122.29009,Private room,101,2,10,0.86,4,32,10
9.27577E+17,Cozy Townhome Steps from Green Lake Park,512825858,Dre,Green Lake,47.67624392,-122.3269398,Entire home/apt,235,2,22,1.98,15,213,22
9.27582E+17,Gorgeous Eco-Friendly Home in Green Lake,512825858,Dre,Green Lake,47.67771393,-122.3247419,Entire home/apt,249,2,24,2.27,15,208,24
9.28215E+17,Cozy House with Huge Yard Centrally Located in SEA,11198616,Jeanne,Cedar Park,47.7188758,-122.2870586,Entire home/apt,131,1,20,2.3,1,122,20
9.28893E+17,Cute First Floor Central home,28452678,Belle,Minor,47.61115372,-122.3046958,Entire home/apt,150,30,5,0.43,4,126,5
9.29117E+17,Chic Townhome near downtown & stadiums w/parking!,27465425,Sean,Georgetown,47.54021942,-122.3231653,Entire home/apt,276,2,35,3.06,2,123,35
9.29245E+17,Beautiful Downtown Apt AC Lumen Field. Pike Place,430867624,Liv,Pioneer Square,47.59709,-122.33127,Entire home/apt,192,10,5,0.55,1,71,5
9.2964E+17,Minerva Goddess of Wisdom,6023885,Luis,Belltown,47.6125416,-122.3528448,Entire home/apt,150,30,4,0.36,1,270,4
9.30009E+17,Capitol Hill's Premier Residence,451732162,Thierry,Broadway,47.61376348,-122.3293378,Entire home/apt,229,2,43,3.69,2,65,43
9.30387E+17,Casa Vista: Modern Townhouse in Columbia City,4376788,Carla,Columbia City,47.5516607,-122.2875938,Entire home/apt,144,30,19,1.86,8,231,19
9.30575E+17,Serene Queen Anne House 1 brd+Den,337801,Maria,East Queen Anne,47.6392749,-122.3518167,Entire home/apt,99,30,1,0.12,2,293,1
9.30575E+17,Queen Anne Serene Luxury 2Bd,337801,Maria,East Queen Anne,47.64045655,-122.352594,Entire home/apt,180,30,0,,2,327,0
9.30596E+17,City View Top Floor Free Parking,349247521,Onat,East Queen Anne,47.63037651,-122.3438296,Entire home/apt,165,31,1,0.1,2,131,1
9.30759E+17,Near Beach | Fire Pit | Tree House | EV Charger,419386771,Recreation,North Beach/Blue Ridge,47.6957279,-122.3958824,Entire home/apt,374,2,11,0.96,6,329,11
9.31352E+17,*NEW* Rooftop View in Seattle - Townhome,74818807,Tony,North Delridge,47.56576,-122.36451,Entire home/apt,284,2,56,4.87,1,221,56
9.31478E+17,Sweet Seattle Studio/1 min to Discovery Park,462796256,Ming,Lawton Park,47.6597824,-122.3979427,Entire home/apt,134,1,17,1.49,25,263,17
9.315E+17,2b2b Modern Upper Unit/1 min to Discovery Park,462796256,Ming,Lawton Park,47.66086545,-122.3977014,Entire home/apt,226,1,24,2.06,25,242,24
9.31524E+17,3b2.5b Newly Renovated Townhome @Central District,462796256,Ming,Minor,47.6046063,-122.3027478,Entire home/apt,332,1,38,3.32,25,236,38
9.31524E+17,3b3b Beautiful House/1 min to Discovery Park,443152662,Renee,Lawton Park,47.66013295,-122.3989061,Entire home/apt,304,1,3,0.33,6,242,3
9.31882E+17,Brick house with hot tub,447718258,Carlo,Loyal Heights,47.68961166,-122.3860994,Entire home/apt,,2,0,,1,89,0
9.31924E+17,Centrally Located 3BR 2BA Townhome w/ Parking Spot,524222301,Casey,Atlantic,47.5949895,-122.3084705,Entire home/apt,330,2,57,5.07,1,52,57
9.32048E+17,2-Bed West Seattle Tiny Home w/views of Downtown,331200133,Sachit,North Admiral,47.58338,-122.37607,Entire home/apt,193,1,24,2.54,1,339,24
9.32097E+17,Greenwood Gateway - family home with office & gym!,112760185,Robbie,Greenwood,47.69556,-122.35843,Entire home/apt,169,3,11,1.68,1,199,11
9.32182E+17,"Charming Wallingford - UW, City",142928226,Alice,Wallingford,47.65642217,-122.3268918,Private room,66,1,22,1.91,2,149,22
9.32194E+17,Hip Modern Space Close in Downtown,62463332,Devan,Belltown,47.61604395,-122.3425188,Entire home/apt,212,1,44,4.05,1,52,44
9.32239E+17,"Modern 3Bed+loft, 3.5Bath close to stadiums",343297318,Kaia,Atlantic,47.5858644,-122.3021547,Entire home/apt,416,1,36,3.64,1,188,36
9.32547E+17,Apartment in Seattle - First Hill,3170157,Mimi,Minor,47.60609,-122.31214,Entire home/apt,275,1,10,0.88,2,317,10
9.32704E+17,Beautiful 9-Bed Capitol Hill Oasis w/King beds,28420265,Sherry,Stevens,47.63081,-122.30783,Entire home/apt,899,2,17,1.58,49,282,17
9.32857E+17,"3BR Modern, High Ceilings & Close to Everything",16478932,Catrina,Interbay,47.65367654,-122.3833437,Entire home/apt,130,7,0,,1,321,0
9.32873E+17,Charming Wallingford Home: Walking Distance to UW!,389788669,Anthony,Wallingford,47.6589781,-122.3227975,Entire home/apt,201,2,23,2.02,1,179,23
9.3288E+17,The Garden Digs,11524871,Molly,Stevens,47.62262186,-122.3048175,Entire home/apt,,2,15,1.36,1,0,15
9.32989E+17,Super cool W. Seattle townhouse,13133962,Nicholas,Seaview,47.55156,-122.38756,Entire home/apt,172,1,0,,1,43,0
9.33493E+17,Seattle Spacious Modern Comforts,83669366,Thang,South Delridge,47.51638,-122.35921,Entire home/apt,314,2,15,1.3,1,326,15
9.3351E+17,Modern 1BR 1BA - Close to Amazon - WFH setup,39544327,Karelle,Westlake,47.63236636,-122.3428066,Entire home/apt,90,90,0,,1,304,0
9.33537E+17,Capitol Hill Modern House w/ AC and Roof Deck View,214542611,Daniel,Stevens,47.61948517,-122.3088873,Entire home/apt,311,2,26,2.25,1,47,26
9.33546E+17,Beach Drive 1 bedroom near Alki!,15907198,Anja,Alki,47.57278,-122.41064,Entire home/apt,140,30,0,,1,270,0
9.3359E+17,Seattle- SeaTac Airport( By Light Rail Station),460110631,Julie  L,Columbia City,47.55438,-122.28947,Private room,89,1,0,,2,270,0
9.34039E+17,Room in Great Townhome near everything,1675559,Dan,Minor,47.60960407,-122.3157817,Private room,80,80,2,0.24,1,130,2
9.34187E+17,Home on the hill,263715063,Haobin,Mid-Beacon Hill,47.56056,-122.29964,Entire home/apt,230,1,31,2.7,1,46,31
9.34232E+17,Stylish PNW Capitol Hill Studio,525338091,Kathleen,Stevens,47.61475116,-122.3124358,Entire home/apt,199,5,15,1.37,1,207,15
9.34237E+17,Serene lake view apartment,525339204,Douglas,Mount Baker,47.59023443,-122.2901182,Entire home/apt,202,3,8,0.82,1,123,8
9.34743E+17,Amazing Modern Uptown Getaway,136505579,Eli,University District,47.66664441,-122.3155067,Entire home/apt,205,30,4,0.4,2,283,4
9.34906E+17,Private Guest Suite in the Trees,2360552,Taylor,Adams,47.6749836,-122.3950234,Entire home/apt,111,2,34,3.91,1,196,34
9.35044E+17,Studio in Vibrant Seattle!,220390118,Sarom,Broadway,47.61468,-122.32415,Entire home/apt,101,30,0,,11,34,0
9.35092E+17,Charming Green Lake Apartment,684434,Dan,Green Lake,47.68710296,-122.3365196,Entire home/apt,110,2,21,2.25,1,186,21
